"fishdata_rownum","stratum","lcode","sdate","snag","river_mile","wingdyke","riprap","barcode","summary","zone15e","zone15n","utmzone","uniq_id","pool","perimeter","max_depth","avg_depth","tot_vol","shoreline_density_index","pct_terr","pct_prm_wetf","near_terr_dist","near_terr_class_7","near_terr_name","near_forest_dist","year","upperlower"
511,"MCB-U","D5.RS","7/13/1995 0:00:00",1,753,0,0,11000972,5,584545,4909345,15,"P04_SC_4","P04",5161.88647346,11.6,3.43054187192,2663730,1.64990391298,30.1910528074,7.07592890188,16.7994078547,"Fo","Forest",327.781937852,"1995","upper"
627,"BWC-S","D10.RS","7/3/2007 0:00:00",0,545,0,0,13005426,5,726225,4669485,15,"P13_CFL_128","P13",13905.4879505,5.9,0.709572739917,1248447,2.78721557854,98.5697232373,46.6755712861,7.02244846194,"Fo","Forest",7.02244846194,"2007","upper"
1383,"BWC-S","D7.RS","7/20/2010 0:00:00",1,551,0,0,13006463,5,718825,4676885,15,"P13_CFL_150","P13",2907.57419225,1.14,0.652070874862,86234,1.8498742265,83.1003338274,72.5117558331,22.2566800287,"Fo","Forest",22.2566800287,"2010","upper"
1402,"SCB","D8.RS","6/29/2001 0:00:00",1,788,0,0,11003678,5,540045,4936095,15,"P04_SC_8","P04",24188.7775897,5.77,1.67445744783,3051154.5,4.84434009385,88.9303871129,62.2299014242,36.8749732902,"Ma","Marsh",50.9534563293,"2001","upper"
2494,"SCB","D16.RS","8/19/2014 0:00:00",1,753,0,0,11006781,5,585245,4908595,15,"P04_SC_4","P04",5161.88647346,11.6,3.43054187192,2663730,1.64990391298,30.1910528074,7.07592890188,81.2658916023,"Ma","Marsh",111.638826613,"2014","upper"
2525,"BWC-S","F39A.RS","10/28/2015 0:00:00",1,690,0,0,12008125,5,640720,4841100,15,"P08_CFL_96","P08",3194.12165039,3.34,0.526882572227,27471,3.08195038087,80.7159269058,10.4099520829,0,"Ma","Marsh",37.6945532935,"2015","upper"
2561,"MCB-U","D4.RS","6/15/2017 0:00:00",1,522,0,1,13008815,5,735525,4642335,15,"P13_USCB_1","P13",7639.05015778,12.08,4.13978865538,3501329.75,2.33860872567,7.84409196533,0,42.3339137407,"GrFb","Grass/forbs",689.120336254,"2017","upper"
2596,"BWC-S","D14.RS","8/4/2011 0:00:00",1,531,0,0,13006781,5,735475,4654935,15,"P13_TSC_27","P13",42088.2011919,7.95,1.61799278254,5828616.75,6.18927530999,29.3264664397,15.0859696877,41.6041389212,"Fo","Forest",41.6041389212,"2011","upper"
2628,"BWC-S","F39A.RS","10/6/2006 0:00:00",1,531,0,0,13005330,5,737525,4655535,15,"P13_CFL_56","P13",7478.44886076,2.84,0.683223805532,299103,2.77362040215,60.2597234973,47.3378694857,17.0232029936,"Fo","Forest",17.0232029936,"2006","upper"
2653,"BWC-S","D14.RS","9/27/2012 0:00:00",0,532,0,0,13007315,5,737575,4656585,15,"P13_CFL_70","P13",39256.7115886,8.48,0.753837302322,6487589,3.60703880959,99.7483525611,51.3778490116,4.16322811502,"Ma","Marsh",38.5161915139,"2012","upper"
2655,"MCB-W","M760.9W","9/10/2013 0:00:00",0,760,1,0,11006552,5,576049,4915600,15,"P04_SCB_22","P04",3532.01740267,7.2,2.45050741495,421364.75,2.37813316599,39.0881014685,31.5023089495,56.0918887049,"Fo","Forest",56.0918887049,"2013","upper"
2679,"SCB","D6.RS","9/11/2015 0:00:00",1,533,0,0,13008335,5,735425,4658685,15,"P13_SC_6","P13",13035.4418843,9.01,1.42397996083,472547.75,5.98247138499,85.6958340818,62.1648389141,44.4509448278,"Ma","Marsh",81.2402148267,"2015","upper"
2747,"BWC-S","F69A.RS","8/18/2016 0:00:00",1,532,0,1,13008618,5,737225,4656485,15,"P13_TSC_50","P13",7127.16502288,2.22,0.607425174252,37037.75,5.73866871764,59.2901514493,19.2691348024,25.0201053582,"Ma","Marsh",26.3273020488,"2016","upper"
2812,"MCB-U","D4.RS","8/10/2009 0:00:00",1,530,0,0,13006161,5,736925,4654085,15,"P13_SCB_45","P13",5836.85946219,10.49,2.31471438208,1629964,1.93418858579,37.2284293656,30.146975062,94.1577238405,"Fo","Forest",94.1577238405,"2009","upper"
3003,"BWC-S","D13.RS","6/26/2014 0:00:00",0,534,0,0,13007745,5,738025,4660085,15,"P13_CFL_70","P13",39256.7115886,8.48,0.753837302322,6487589,3.60703880959,99.7483525611,51.3778490116,27.321087147,"Fo","Forest",27.321087147,"2014","upper"
3009,"BWC-S","F1A.RS","9/4/2014 0:00:00",1,554,0,0,13007947,5,715525,4680336,15,"P13_TSC_39","P13",27874.9742098,6.52,1.57721903015,1935247.75,6.442448973,75.6956844555,38.0042838406,33.8436767507,"Ma","Marsh",44.9759123985,"2014","upper"
3040,"SCB","D12.RS","10/4/2011 0:00:00",0,755,0,1,11006085,5,582445,4911645,15,"P04_SC_27","P04",6980.61824972,4.78,1.7384631874,1054291,2.52447111151,29.6675540079,1.05492021049,42.834554931,"Dv","Developed",130.505329168,"2011","upper"
3075,"BWC-S","D9.RS","9/9/2009 0:00:00",0,551,0,0,13006260,2,719275,4676535,15,"P13_CFL_149","P13",10308.2029276,0.69,0.303403826788,7158,6.32964113311,94.3744442118,87.2215195614,4.27597478148,"Fo","Forest",4.27597478148,"2009","upper"
3076,"BWC-S","D10.RS","9/24/1998 0:00:00",1,552,0,0,13002549,5,717625,4677085,15,"P13_TSC_39","P13",27874.9742098,6.52,1.57721903015,1935247.75,6.442448973,75.6956844555,38.0042838406,45.2641324412,"Fo","Forest",45.2641324412,"1998","upper"
3137,"IMP-S","D19.RS","8/8/2005 0:00:00",0,681,0,0,12005460,5,643420,4828500,15,"P08_CFL_339","P08",5468.12531029,7.57,1.89763727476,882736,2.24603952693,49.6552094995,5.76592137239,25.0605151318,"GrFb","Grass/forbs",747.790565032,"2005","upper"
3143,"SCB","D6.RS","8/25/2006 0:00:00",1,530,0,0,13005214,5,735925,4654085,15,"P13_TSC_27","P13",42088.2011919,7.95,1.61799278254,5828616.75,6.18927530999,29.3264664397,15.0859696877,15.42119647,"Fo","Forest",15.42119647,"2006","upper"
3240,"BWC-S","D17.RS","8/21/2000 0:00:00",1,756,0,0,11003378,5,583545,4912645,15,"P04_CFL_258","P04",10168.9395136,7.86,1.00742667215,362085,4.67826461299,91.184414094,83.129614767,22.3378071754,"Fo","Forest",22.3378071754,"2000","upper"
3301,"SCB","D9.RS","6/29/2001 0:00:00",1,788,0,0,11003677,5,539845,4936195,15,NA,"P04",NA,NA,NA,NA,NA,NA,NA,0,"Fo","Forest",0,"2001","upper"
3314,"BWC-S","D12.RS","8/4/1999 0:00:00",1,531,0,0,13002814,5,735325,4655535,15,"P13_TSC_27","P13",42088.2011919,7.95,1.61799278254,5828616.75,6.18927530999,29.3264664397,15.0859696877,49.6376597639,"Fo","Forest",61.9889938816,"1999","upper"
3360,"BWC-S","D8.RS","10/11/1993 0:00:00",1,551,0,0,13000381,5,719575,4676585,15,"P13_CFL_150","P13",2907.57419225,1.14,0.652070874862,86234,1.8498742265,83.1003338274,72.5117558331,3.99764987535,"Fo","Forest",3.99764987535,"1993","upper"
3409,"BWC-S","D20.RS","9/18/2013 0:00:00",0,689,0,0,12007454,5,641069,4839349,15,"P08_CFL_49","P08",333.330606741,0.77,0.540806451613,3273,1.16651954367,24.7660153839,0,0.0950451736443,"Ma","Marsh",720.29302108,"2013","upper"
3464,"SCB","D5.RS","10/24/1994 0:00:00",0,692,0,0,12001159,5,642220,4844600,15,"P08_CFL_198","P08",1929.41507056,2.45,0.686271585557,21388,2.82129687052,75.7921020911,26.8968697841,0,"Ma","Marsh",96.2428632387,"1994","upper"
3522,"SCB","D10.RS","10/23/2007 0:00:00",1,755,0,0,11005140,5,584045,4911545,15,"P04_TSC_31","P04",5243.04950009,7.93,1.9640120614,447794.75,3.08304772743,19.8750060453,16.4925506593,36.5984515031,"Fo","Forest",36.5984515031,"2007","upper"
3553,"BWC-S","D15.RS","9/8/2004 0:00:00",1,787,0,0,11004504,5,541345,4934595,15,"P04_CFL_3","P04",3072.34106964,2.25,1.0492691817,141893,2.13798805861,92.4007602074,63.8190311524,68.2587049986,"Fo","Forest",68.2587049986,"2004","upper"
3630,"MCB-W","M699.5E","7/17/1997 0:00:00",0,699,1,0,12002490,5,638518,4854005,15,"P08_SCB_30","P08",3463.37631907,11.19,2.71125876777,357547.25,2.59623461248,43.7220101238,11.4391076317,53.9710000318,"Dv","Developed",184.590202494,"1997","upper"
3657,"SCB","D5.RS","9/17/2014 0:00:00",1,532,0,0,13007982,5,736025,4657235,15,"P13_TSC_28","P13",2392.03560313,1.68,0.627309697602,15039.75,3.49506831278,92.6027042621,4.56735441082,7.53658491803,"Fo","Forest",7.53658491803,"2014","upper"
4075,"IMP-S","D22.RS","9/23/1994 0:00:00",1,683,0,1,12001010,5,643470,4832300,15,"P08_CFL_349","P08",8523.80374972,7.89,1.35822287475,3248158,1.54514048658,42.0171064685,10.1909550668,30.431345,"GrFb","Grass/forbs",1066.24498054,"1994","upper"
4288,"SCB","D10.RS","9/19/2013 0:00:00",0,691,0,0,12007456,2,641519,4843649,15,"P08_CFL_172","P08",1946.00281034,1.57,0.261577287066,3885,3.52410272199,91.1011660543,0,8.01899046423,"Ma","Marsh",165.329651641,"2013","upper"
4289,"BWC-S","D8.RS","8/28/2012 0:00:00",1,546,0,0,13007191,5,725125,4673435,15,"P13_SC_13","P13",27382.7045493,6.51,1.88070664435,3230348.75,5.4961349535,91.7145574053,68.5290501189,22.1618662092,"Ma","Marsh",60.6075006797,"2012","upper"
4908,"IMP-S","D18.RS","8/22/1995 0:00:00",1,522,0,0,13001093,5,736325,4642685,15,"P13_CFL_200","P13",42663.7284045,5.91,1.05058006408,17025389,2.93770630544,39.2973721582,23.6607229699,14.0116268482,"Fo","Forest",14.0116268482,"1995","upper"
4937,"MCB-U","D6.RS","10/14/2005 0:00:00",1,756,0,0,11004756,5,582595,4912245,15,"P04_SCB_21","P04",21609.4745128,10.8,2.44333386562,4590230.25,4.42739636142,28.4856353856,6.86034011092,35.171315423,"Fo","Forest",38.2054921967,"2005","upper"
5016,"BWC-S","D15.RS","10/30/2006 0:00:00",0,690,0,0,12005829,5,641420,4841000,15,"P08_CFL_104","P08",3343.83853756,1.19,0.381870355078,22177,3.41698608235,72.1620800256,19.777315839,0,"Ma","Marsh",219.325836457,"2006","upper"
5032,"MCB-U","D3.RS","9/25/1997 0:00:00",1,696,1,0,12002791,5,639570,4850100,15,"P08_SCB_29","P08",7479.82926233,10.73,2.65772430718,1110065,3.12494417925,42.5427809885,17.2436910401,44.3842246739,"Ma","Marsh",110.33427287,"1997","upper"
5248,"SCB","D9.RS","8/18/1997 0:00:00",0,756,0,0,11002007,5,582345,4912945,15,"P04_SC_33","P04",15884.2773011,9.08,2.63501424757,2935998.75,4.23304857677,23.9902946945,21.9590936582,89.5255616573,"Fo","Forest",89.5255616573,"1997","upper"
5288,"BWC-S","D22.RS","8/26/1993 0:00:00",0,756,0,0,11000226,5,580245,4911695,15,"P04_CFL_44","P04",39079.0123346,4.56,0.768208477038,2074792,6.51039099136,94.8273048784,55.7110784077,22.787996868,"Ma","Marsh",66.5914836178,"1993","upper"
5429,"SCB","D5.RS","10/26/2005 0:00:00",0,693,0,0,12005645,5,640920,4845450,15,"P08_CFL_220","P08",1361.88804611,1.42,0.417677793904,6937,2.55518541348,72.347040719,30.486260088,8.81881052836,"Fo","Forest",8.81881052836,"2005","upper"
5486,"IMP-S","D16.RS","8/21/2006 0:00:00",1,526,0,0,13005211,5,733675,4647985,15,"P13_CFL_198","P13",24485.8910189,3.51,1.1482307615,10997112,2.20325957906,33.4904909242,12.2596664166,19.0910917451,"Fo","Forest",19.0910917451,"2006","upper"
5717,"IMP-S","H27A.RS","6/15/2016 0:00:00",1,525,0,0,13008460,5,733725,4646285,15,"P13_CFL_198","P13",24485.8910189,3.51,1.1482307615,10997112,2.20325957906,33.4904909242,12.2596664166,9.80146480055,"Dv","Developed",47.7819011333,"2016","upper"
5734,"BWC-S","F35A.RS","10/22/2008 0:00:00",1,536,0,1,13006035,5,733575,4662585,15,"P13_TSC_47","P13",10872.3552314,4.82,0.99296227758,174389,6.61203619532,82.3679677718,30.4158727653,0,"GrFb","Grass/forbs",83.6612329739,"2008","upper"
5803,"MCB-U","D3.RS","7/10/1996 0:00:00",1,536,0,0,13001408,5,734375,4663185,15,"P13_SCB_34","P13",2968.94217268,9.84,3.51008030663,961586.5,1.58350721178,40.6041724215,34.7655280409,8.0227411945,"Fo","Forest",8.0227411945,"1996","upper"
5825,"BWC-S","D16.RS","8/6/2013 0:00:00",0,691,0,0,12007347,2,643319,4842399,15,"P08_CFL_159","P08",11389.8495074,4.87,0.595944266788,318216,3.99381100177,96.5931278535,46.5378006267,33.975481606,"Ma","Marsh",64.7550477059,"2013","upper"
5826,"MCB-U","D8.RS","10/16/2014 0:00:00",1,755,0,0,11006920,5,583945,4910945,15,"P04_USCB_11","P04",2021.82569745,5.77,1.23978147052,136159,1.69271228096,30.4495729998,27.8523080272,58.0082205946,"Ma","Marsh",127.833954797,"2014","upper"
7179,"BWC-S","F26A.RS","10/12/2000 0:00:00",1,759,0,0,11003576,5,578095,4915145,15,"P04_CFL_209","P04",5293.35586802,3.39,0.873350144092,59646,5.42877293164,93.8496988654,77.4631524284,3.99738608948,"Fo","Forest",3.99738608948,"2000","upper"
7274,"MCB-U","D3.RS","6/19/1997 0:00:00",1,533,0,0,13001759,5,734425,4657985,15,"P13_SCB_33","P13",2474.16025871,9.57,2.99548337524,536041.75,1.63828845636,29.2106056855,10.0585277939,11.1370633089,"GrFb","Grass/forbs",93.2046098511,"1997","upper"
7492,"BWC-S","D13.RS","7/29/1993 0:00:00",0,758,0,0,11000104,5,580295,4914545,15,"P04_CFL_19","P04",101956.383817,5.42,0.75617603899,6286104,9.68090857796,95.4124250007,38.2085133977,0,"Ma","Marsh",4.14207669697,"1993","upper"
7532,"MCB-U","B20A.RS","9/26/2013 0:00:00",1,532,1,0,13007635,5,735475,4656985,15,"P13_SCB_32","P13",3416.78588074,13.5,5.16693793576,1130138.5,2.04043891295,44.6096601388,24.1879183127,36.7129712242,"Fo","Forest",36.7129712242,"2013","upper"
9007,"BWC-S","D16.RS","10/17/2007 0:00:00",0,760,0,0,11005133,2,579745,4917445,15,"P04_CFL_19","P04",101956.383817,5.42,0.75617603899,6286104,9.68090857796,95.4124250007,38.2085133977,0,"Ma","Marsh",135.531197979,"2007","upper"
9008,"SCB","C68A.RS","10/14/1999 0:00:00",1,796,0,1,11003076,5,530495,4938745,15,"P04_TSC_2","P04",6178.13582518,5.24,1.54277946192,203569.75,4.38599929402,89.524296088,79.0287268637,16.7119210666,"Ma","Marsh",18.1405048756,"1999","upper"
9124,"SCB","D11.RS","8/5/1994 0:00:00",1,686,0,1,12000834,5,639044,4836235,15,NA,"P08",NA,NA,NA,NA,NA,NA,NA,0,"GrFb","Grass/forbs",263.553033991,"1994","upper"
10106,"SCB","D8.RS","6/23/2016 0:00:00",1,691,0,0,12008156,5,641470,4843600,15,"P08_CFL_172","P08",1946.00281034,1.57,0.261577287066,3885,3.52410272199,91.1011660543,0,3.55424629058,"Ma","Marsh",139.29781704,"2016","upper"
10183,"IMP-S","H28A.RS","9/30/2016 0:00:00",1,523,0,1,13008738,5,733825,4644235,15,"P13_CFL_198","P13",24485.8910189,3.51,1.1482307615,10997112,2.20325957906,33.4904909242,12.2596664166,44.4079902667,"GrFb","Grass/forbs",138.135362403,"2016","upper"
10207,"BWC-S","D14.RS","9/8/2009 0:00:00",0,790,0,0,11005514,2,537445,4936195,15,"P04_CFL_77","P04",251.543297215,1.5,0.999285714286,1380,1.80327642344,79.5091378826,20.1610006072,2.79179782419,"SdMd","Sand/mud",10.6896069351,"2009","upper"
10208,"BWC-S","D13.RS","8/9/2005 0:00:00",0,692,0,0,12005473,5,642120,4844450,15,"P08_CFL_228","P08",10075.3856821,1.56,0.416906276707,105842,5.07530474927,83.3063121762,0,0,"Ma","Marsh",37.1593536242,"2005","upper"
10265,"BWC-S","D18.RS","7/18/2000 0:00:00",1,755,0,0,11003207,5,584495,4911545,15,"P04_CFL_249","P04",514.807065224,1.73,0.614236453202,3046,1.99340767216,63.2445083601,63.2445083601,0,"Ma","Marsh",10.5768644746,"2000","upper"
10279,"BWC-S","F89A.RS","7/7/1999 0:00:00",1,754,0,0,11002768,5,583345,4909795,15,"P04_CFL_240","P04",12235.2102771,11.94,1.56406218933,2804762,2.54653775287,88.2169586484,14.5699998818,11.5760277648,"Fo","Forest",11.5760277648,"1999","upper"
10326,"MCB-W","M759.9E","8/18/1997 0:00:00",0,759,1,0,11002000,5,577600,4914800,15,"P04_SCB_25","P04",20310.0734773,9.26,2.56745981313,2383822.25,5.87826185422,39.9354634799,19.9814866854,80.9180962575,"Fo","Forest",80.9180962575,"1997","upper"
10412,"SCB","C3A.RS","7/7/2017 0:00:00",1,796,0,0,11007541,5,532045,4938995,15,"P04_TSC_2","P04",6178.13582518,5.24,1.54277946192,203569.75,4.38599929402,89.524296088,79.0287268637,23.9845777401,"Fo","Forest",23.9845777401,"2017","upper"
10417,"BWC-S","D7.RS","10/30/2017 0:00:00",1,546,0,0,13009167,5,725125,4673435,15,"P13_SC_13","P13",27382.7045493,6.51,1.88070664435,3230348.75,5.4961349535,91.7145574053,68.5290501189,22.1618662092,"Ma","Marsh",60.6075006797,"2017","upper"
10425,"SCB","D12.RS","7/7/2011 0:00:00",0,685,0,0,12006729,5,639420,4834950,15,"P08_SC_1","P08",32633.3361514,7.59,2.63571613336,8457288.25,5.13248298039,12.2944867496,2.48022617975,223.653032003,"GrFb","Grass/forbs",795.86107043,"2011","upper"
10439,"BWC-S","D12.RS","8/6/2012 0:00:00",0,531,0,0,13007128,2,737775,4655735,15,"P13_CFL_56","P13",7478.44886076,2.84,0.683223805532,299103,2.77362040215,60.2597234973,47.3378694857,36.0623890429,"Fo","Forest",36.0623890429,"2012","upper"
10440,"SCB","D9.RS","10/27/1999 0:00:00",1,689,0,0,12004002,5,640970,4839550,15,"P08_SC_5","P08",7743.09939692,7.73,1.3184533247,407468,3.88810662333,46.2762811972,3.60984431297,38.996986876,"Ma","Marsh",571.403613264,"1999","upper"
10447,"SCB","D8.RS","7/11/2000 0:00:00",1,787,0,0,11003183,5,541045,4936195,15,"P04_SC_8","P04",24188.7775897,5.77,1.67445744783,3051154.5,4.84434009385,88.9303871129,62.2299014242,77.5001129771,"Ma","Marsh",91.4782424108,"2000","upper"
10474,"MCB-W","M700.1C","9/6/2017 0:00:00",1,700,1,0,12008574,5,638083,4854761,15,"P08_SCB_33","P08",8262.61637098,13.24,4.12920086026,1823971.25,3.39577918568,41.1212490722,38.196205711,69.9054464873,"Fo","Forest",69.9054464873,"2017","upper"
10548,"MCB-U","D3.RS","9/8/2009 0:00:00",1,544,0,0,13006253,5,728075,4671585,15,"P13_SCB_38","P13",3279.67721899,5.61,2.5422791332,419412.5,2.14243400016,47.0498598531,46.003846904,57.2855787609,"Fo","Forest",57.2855787609,"2009","upper"
10582,"SCB","D21.RS","9/13/2005 0:00:00",0,796,0,0,11004694,2,530545,4938795,15,"P04_TSC_2","P04",6178.13582518,5.24,1.54277946192,203569.75,4.38599929402,89.524296088,79.0287268637,28.8639798692,"Fo","Forest",28.8639798692,"2005","upper"
10583,"BWC-S","F20A.RS","10/2/2012 0:00:00",1,787,0,0,11006364,5,541495,4934545,15,"P04_CFL_3","P04",3072.34106964,2.25,1.0492691817,141893,2.13798805861,92.4007602074,63.8190311524,36.3944712644,"Fo","Forest",36.3944712644,"2012","upper"
10699,"MCB-U","D21.RS","8/12/2009 0:00:00",0,698,0,1,12006243,5,639920,4852900,15,"P08_SCB_29","P08",7479.82926233,10.73,2.65772430718,1110065,3.12494417925,42.5427809885,17.2436910401,45.4570429295,"Dv","Developed",307.067190958,"2009","upper"
10799,"BWC-S","D13.RS","8/17/2017 0:00:00",0,701,0,1,12008528,5,637770,4857500,15,"P08_CFL_334","P08",7032.04347286,1.75,0.489642675612,233435,2.42551771468,96.296801243,42.8775797365,24.3296431118,"Fo","Forest",24.3296431118,"2017","upper"
10872,"MCB-U","D1.RS","8/6/2010 0:00:00",1,785,0,0,11005717,5,544545,4934495,15,"P04_TSC_12","P04",2221.34566453,2.5,0.863626257279,40784.75,1.98396920379,79.2193705873,73.6591141503,1.56533447893,"Fo","Forest",1.56533447893,"2010","upper"
10891,"SCB","D8.RS","7/22/1994 0:00:00",1,699,0,1,12000768,5,639970,4853900,15,"P08_SC_17","P08",13783.2268774,11.89,2.65222010512,3027509.25,3.51132021064,82.7791921078,64.5798392829,126.795477518,"Dv","Developed",194.488067004,"1994","upper"
10948,"SCB","C18A.RS","10/19/2017 0:00:00",0,693,0,0,12008670,5,641370,4846300,15,"P08_SC_10","P08",17525.1630804,4.54,1.40665071055,705259.5,6.59510216165,75.541278397,24.9926767839,59.9873327912,"Ma","Marsh",67.7812335186,"2017","upper"
12288,"SCB","D15.RS","9/18/2015 0:00:00",1,753,0,1,11007116,5,584895,4909245,15,"P04_SC_4","P04",5161.88647346,11.6,3.43054187192,2663730,1.64990391298,30.1910528074,7.07592890188,198.039930133,"Fo","Forest",208.558807838,"2015","upper"
12338,"MCB-W","M762.35W","10/25/2016 0:00:00",0,762,1,0,11007478,5,574569,4917326,15,NA,"P04",NA,NA,NA,NA,NA,NA,NA,0,"Fo","Forest",0,"2016","upper"
12339,"MCB-U","D1.RS","10/20/2008 0:00:00",1,537,0,0,13006032,5,734375,4664185,15,"P13_SCB_34","P13",2968.94217268,9.84,3.51008030663,961586.5,1.58350721178,40.6041724215,34.7655280409,4.89566101899,"Fo","Forest",4.89566101899,"2008","upper"
12481,"BWC-S","D22.RS","8/21/1998 0:00:00",0,760,0,0,11002444,2,579395,4916595,15,"P04_CFL_19","P04",101956.383817,5.42,0.75617603899,6286104,9.68090857796,95.4124250007,38.2085133977,0,"Ma","Marsh",46.4670353702,"1998","upper"
12482,"SCB","C11A.RS","9/28/1998 0:00:00",1,693,0,0,12003336,5,642770,4846050,15,"P08_SC_11","P08",45864.4569595,13.1,1.79207780651,4279437,8.24181714858,48.314331002,13.246330701,38.7200603558,"Ma","Marsh",70.8072266842,"1998","upper"
12558,"SCB","D6.RS","7/27/1995 0:00:00",1,532,0,0,13000991,5,736275,4656585,15,"P13_SC_2","P13",15361.346473,5.79,2.1797193385,1947415.75,4.48138738718,38.8742865477,17.1722704113,17.9357948616,"Ma","Marsh",33.460061998,"1995","upper"
12582,"BWC-S","D10.RS","7/6/2017 0:00:00",0,546,0,0,13008879,2,725775,4670035,15,"P13_CFL_128","P13",13905.4879505,5.9,0.709572739917,1248447,2.78721557854,98.5697232373,46.6755712861,12.1448505061,"Ma","Marsh",257.816764601,"2017","upper"
12678,"BWC-S","D13.RS","8/9/2000 0:00:00",0,691,0,0,12004147,2,639220,4842700,15,"P08_CFL_224","P08",23530.5351012,5.99,0.538189823543,1155214,3.95842506849,98.7092548831,13.2556510705,0,"Ma","Marsh",33.1337645852,"2000","upper"
12679,"BWC-S","D9.RS","8/21/2000 0:00:00",0,554,0,0,13003359,5,715275,4680185,15,"P13_CFL_178","P13",23482.723141,1.04,0.495711365185,158567,7.47146376863,98.1319891391,69.3143740595,54.6474725905,"Ma","Marsh",76.5551836309,"2000","upper"
12733,"MCB-U","D22.RS","10/9/2000 0:00:00",1,755,0,1,11003551,5,582595,4911445,15,"P04_SC_27","P04",6980.61824972,4.78,1.7384631874,1054291,2.52447111151,29.6675540079,1.05492021049,60.4420831872,"Dv","Developed",142.739180799,"2000","upper"
12856,"BWC-S","F93A.RS","10/13/1994 0:00:00",0,531,0,0,13000806,5,737525,4656035,15,"P13_CFL_70","P13",39256.7115886,8.48,0.753837302322,6487589,3.60703880959,99.7483525611,51.3778490116,15.4367211885,"GrFb","Grass/forbs",46.1769596176,"1994","upper"
12882,"SCB","D11.RS","6/21/2012 0:00:00",0,759,0,0,11006131,5,579345,4915595,15,"P04_TSC_25","P04",6173.47835785,2.81,0.758825617916,138922,4.00958400937,45.6486242123,1.91510504704,0,"Ma","Marsh",192.959725657,"2012","upper"
12911,"MCB-U","D2.RS","7/16/2010 0:00:00",1,690,0,0,12006472,5,640320,4841850,15,"P08_SCB_25","P08",12282.6586581,9.19,2.46064098146,2677608,3.29919685543,39.2431992031,20.7832739331,18.3606953229,"Ma","Marsh",27.1568418288,"2010","upper"
12956,"IMP-S","D15.RS","10/2/2006 0:00:00",0,522,0,0,13005319,2,736975,4642435,15,"P13_CFL_200","P13",42663.7284045,5.91,1.05058006408,17025389,2.93770630544,39.2973721582,23.6607229699,36.3727261769,"GrFb","Grass/forbs",75.4885839685,"2006","upper"
12957,"BWC-S","D17.RS","7/21/2004 0:00:00",0,691,0,0,12005266,5,639520,4842700,15,"P08_CFL_224","P08",23530.5351012,5.99,0.538189823543,1155214,3.95842506849,98.7092548831,13.2556510705,23.0075988929,"Ma","Marsh",287.509360602,"2004","upper"
12971,"IMP-S","D18.RS","7/5/2000 0:00:00",1,685,0,0,12004061,5,640920,4835550,15,"P08_CFL_337","P08",19065.1603893,4.64,0.757269208716,1943231,3.30226219226,64.0359589671,35.797219517,42.3528755512,"Fo","Forest",42.3528755512,"2000","upper"
12999,"IMP-S","D18.RS","8/24/2000 0:00:00",1,526,0,0,13003370,5,738375,4647635,15,"P13_CFL_200","P13",42663.7284045,5.91,1.05058006408,17025389,2.93770630544,39.2973721582,23.6607229699,49.6898025417,"Fo","Forest",49.6898025417,"2000","upper"
13078,"BWC-O","D22.RS","10/16/1995 0:00:00",0,760,0,0,11001282,2,579145,4916995,15,"P04_CFL_19","P04",101956.383817,5.42,0.75617603899,6286104,9.68090857796,95.4124250007,38.2085133977,2.5493913466,"Ma","Marsh",257.434310537,"1995","upper"
13079,"MCB-U","D1.RS","8/5/1994 0:00:00",1,552,0,0,13000577,5,716525,4677135,15,"P13_USCB_29","P13",5866.26251296,7.03,2.10010937927,384005,3.59420395262,42.3490744208,40.8150852416,50.165519241,"Fo","Forest",50.165519241,"1994","upper"
13117,"BWC-S","D17.RS","8/6/2013 0:00:00",0,691,0,0,12007344,2,643369,4842349,15,"P08_CFL_159","P08",11389.8495074,4.87,0.595944266788,318216,3.99381100177,96.5931278535,46.5378006267,42.6850122456,"Ma","Marsh",58.6377816378,"2013","upper"
13118,"MCB-U","D2.RS","10/8/2004 0:00:00",1,758,0,0,11004558,5,579645,4913695,15,"P04_SCB_21","P04",21609.4745128,10.8,2.44333386562,4590230.25,4.42739636142,28.4856353856,6.86034011092,43.8909304644,"Ma","Marsh",87.9037519505,"2004","upper"
13181,"BWC-S","D15.RS","10/20/2004 0:00:00",0,760,0,0,11004595,2,578295,4916645,15,"P04_CFL_19","P04",101956.383817,5.42,0.75617603899,6286104,9.68090857796,95.4124250007,38.2085133977,0,"Ma","Marsh",13.3491583263,"2004","upper"
13182,"SCB","C7A.RS","10/9/2003 0:00:00",0,692,0,0,12005175,5,642620,4844900,15,"P08_SC_11","P08",45864.4569595,13.1,1.79207780651,4279437,8.24181714858,48.314331002,13.246330701,17.5543908888,"Ma","Marsh",286.698768013,"2003","upper"
13260,"MCB-W","M702.2A","7/6/2004 0:00:00",0,701,1,0,12005223,5,636260,4857520,15,NA,"P08",NA,NA,NA,NA,NA,NA,NA,0,"Dv","Developed",253.034863376,"2004","upper"
13317,"SCB","D7.RS","10/12/2000 0:00:00",1,532,0,0,13003515,5,734925,4656285,15,"P13_SC_4","P13",8024.26622072,9.73,2.39913181099,1591704,2.71963770514,77.1677588862,49.5052887378,12.2426305858,"Ma","Marsh",65.421813033,"2000","upper"
